[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.01364, 0.143478, 0.226676, 0.385654, 0.532098, 0.597638, 0.7122299999999999, 0.848398, 0.9241159999999999, 1.061126, 1.104448]
[0.0, 0.099004, 0.182202, 0.34118000000000004, 0.48762400000000006, 0.5531640000000001, 0.667756, 0.8039240000000001, 0.879642, 1.0166520000000001, 1.0599740000000002]
[0.0, 0.0, 0.055982, 0.21495999999999998, 0.361404, 0.426944, 0.541536, 0.6777040000000001, 0.753422, 0.890432, 0.933754]
[0.0, 0.0, 0.0, 0.097349, 0.24379300000000004, 0.309333, 0.42392500000000005, 0.5600930000000001, 0.6358110000000001, 0.7728210000000001, 0.8161430000000001]
[0.0, 0.0, 0.0, 0.0, 0.04825, 0.11379, 0.22838200000000003, 0.36455000000000004, 0.44026800000000005, 0.5772780000000001, 0.6206]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.017225, 0.13181700000000002, 0.26798500000000003, 0.34370300000000004, 0.48071300000000006, 0.524035]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.085166, 0.22133400000000003, 0.29705200000000004, 0.43406200000000006, 0.47738400000000003]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08594, 0.16165800000000002, 0.29866800000000004, 0.34199]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.055093, 0.192103, 0.235425]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045153, 0.088475]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016045]
