w:
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.005911909362896988, 0.04453588424037281, 0.14021220023959607, 0.25993963679039767, 0.3764720257988556, 0.49320024813434976, 0.5494696764509721, 0.605332044049097, 0.7164215588534273, 0.828268012646726, 1.0]
[0.0, 0.03620015437255055, 0.13187647037177383, 0.2516039069225754, 0.3681362959310333, 0.4848645182665275, 0.54113394658315, 0.5969963141812749, 0.7080858289856051, 0.8199322827789038, 0.9916642701321778]
[0.0, 0.0, 0.05020466829244619, 0.16993210484324778, 0.2864644938517057, 0.4031927161871999, 0.4594621445038223, 0.5153245121019472, 0.6264140269062775, 0.7382604806995762, 0.9099924680528502]
[0.0, 0.0, 0.0, 0.04994046740682856, 0.16647285641528647, 0.28320107875078065, 0.33947050706740306, 0.395332874665528, 0.5064223894698583, 0.618268843263157, 0.790000830616431]
[0.0, 0.0, 0.0, 0.0, 0.08317137988585623, 0.1998996022213504, 0.2561690305379728, 0.31203139813609776, 0.423120912940428, 0.5349673667337267, 0.7066993540870007]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.05947760968086917, 0.11574703799749154, 0.17160940559561652, 0.28269892039994676, 0.3945453741932455, 0.5662773615465194]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029696727628944986, 0.08555909522706998, 0.19664861003140022, 0.30849506382469893, 0.48022705117797293]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009931133393189566, 0.1210206481975198, 0.2328671019908185, 0.4045990893440925]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028191625881303514, 0.14003807967460222, 0.3117700670278762]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08442559964748808, 0.2561575870007621]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12633281908365834]
