[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.006607, 0.022629999999999997, 0.06309300000000001, 0.11900699999999999, 0.18030800000000002, 0.22059600000000001, 0.291316, 0.35727200000000003, 0.4287949999999999, 0.513451, 0.552037, 0.636897, 0.679167, 0.737476, 0.770435, 0.832221, 0.900914, 0.9536979999999999, 1.052213, 1.0939489999999998, 1.139793, 1.192947, 1.2729359999999998, 1.3290169999999997, 1.393089, 1.432062, 1.4851919999999998, 1.5019619999999998, 1.5613210000000002, 1.6165770000000002, 1.7006260000000002, 1.812074, 1.8792470000000001, 1.939607, 2.021884, 2.099952, 2.196061, 2.267154, 2.2964759999999997, 2.359315, 2.421791, 2.504887, 2.602762, 2.6403499999999998, 2.732596, 2.80675, 2.869982, 2.9265920000000003, 3.0041130000000003, 3.066593, 3.154751, 3.2393080000000003, 3.315316, 3.3857739999999996, 3.450513, 3.5429639999999996, 3.621057, 3.7367589999999997, 3.792799, 3.8774310000000005, 3.932863000000001, 4.039151, 4.1240820000000005, 4.209735, 4.322107000000001, 4.4270890000000005, 4.536398, 4.634391000000001, 4.70706, 4.797066, 4.916013, 4.977009, 5.050764000000001, 5.153935000000001, 5.280430000000001, 5.3603190000000005, 5.415706999999999, 5.492371, 5.5934539999999995, 5.710879, 5.795939, 5.883259999999999, 5.959058000000001, 6.054395999999999, 6.125814, 6.215348, 6.320866, 6.411123, 6.530640999999999, 6.607524, 6.68024, 6.746067, 6.8014149999999995, 6.870218999999999, 7.005967, 7.081701000000001, 7.179394, 7.262473000000001, 7.313006000000001, 7.416877, 7.525876]
[0.0, 0.002473, 0.031859, 0.081207, 0.137997, 0.178285, 0.24243900000000002, 0.308395, 0.37703700000000007, 0.460063, 0.498649, 0.581253, 0.623523, 0.678642, 0.710481, 0.772267, 0.838079, 0.8908630000000001, 0.989378, 1.031114, 1.076958, 1.130112, 1.209613, 1.2656939999999999, 1.329766, 1.3687389999999997, 1.421869, 1.4381720000000002, 1.4946000000000002, 1.5498560000000001, 1.6339050000000002, 1.7453530000000002, 1.812526, 1.8728860000000003, 1.9551630000000002, 2.031084, 2.122149, 2.193242, 2.2225639999999998, 2.285403, 2.347879, 2.430975, 2.5288500000000003, 2.5664379999999998, 2.658684, 2.732838, 2.7955820000000005, 2.852192, 2.929713, 2.9921930000000003, 3.0803510000000003, 3.164908, 3.2409160000000004, 3.3113740000000003, 3.376113, 3.4685639999999998, 3.5466569999999997, 3.6623590000000004, 3.7183990000000002, 3.799633000000001, 3.8550650000000006, 3.961353000000001, 4.046284000000001, 4.131937000000001, 4.244309, 4.349291000000001, 4.458600000000001, 4.556593, 4.629262000000001, 4.7192680000000005, 4.836068, 4.897063999999999, 4.9708190000000005, 5.07399, 5.2004850000000005, 5.280374, 5.335762, 5.408265, 5.509348000000001, 5.626773, 5.7109499999999995, 5.798271, 5.874069, 5.9694069999999995, 6.040825, 6.130359, 6.235877, 6.325646, 6.445164, 6.522047, 6.594763, 6.66059, 6.7159379999999995, 6.7847420000000005, 6.92049, 6.996224000000001, 7.093917, 7.176996000000001, 7.227529000000001, 7.3314, 7.440399000000001]
[0.0, 0.0, 0.008474, 0.045383999999999994, 0.10134699999999999, 0.13246000000000002, 0.19417800000000002, 0.26013400000000003, 0.32652000000000003, 0.4018, 0.439222, 0.5205540000000001, 0.562824, 0.617943, 0.649782, 0.7115680000000001, 0.775124, 0.8279080000000001, 0.9264230000000001, 0.9670820000000001, 1.012527, 1.065681, 1.1377480000000002, 1.193829, 1.257901, 1.2968739999999999, 1.350004, 1.3650350000000002, 1.4214630000000001, 1.4767190000000001, 1.5607680000000002, 1.6722160000000001, 1.739389, 1.7997490000000003, 1.8820260000000002, 1.9556910000000003, 2.046756, 2.1178490000000005, 2.147171, 2.21001, 2.2724860000000002, 2.355582, 2.453457, 2.491045, 2.5830360000000003, 2.64896, 2.711279, 2.7678890000000003, 2.84541, 2.90789, 2.9960480000000005, 3.0806050000000003, 3.1566130000000006, 3.2270710000000005, 3.2918100000000003, 3.384261, 3.4623540000000004, 3.578056, 3.6340960000000004, 3.714058000000001, 3.7694900000000007, 3.875778000000001, 3.960709000000001, 4.046362, 4.158734000000001, 4.263221000000001, 4.37253, 4.470523000000001, 4.543192, 4.633145000000001, 4.7482370000000005, 4.809233000000001, 4.882988, 4.986159000000001, 5.112654000000001, 5.192543000000001, 5.247931, 5.3204340000000006, 5.421517000000001, 5.5389420000000005, 5.623119, 5.708538, 5.784336, 5.879674, 5.951092, 6.040626, 6.14045, 6.228905, 6.348423, 6.425306, 6.498022000000001, 6.563849, 6.619197, 6.688001, 6.823749, 6.899483000000001, 6.9971760000000005, 7.080255000000001, 7.130788000000002, 7.234659000000001, 7.343658000000001]
[0.0, 0.0, 0.0, 0.009432, 0.047349, 0.078462, 0.13406200000000001, 0.19266, 0.25447600000000004, 0.328871, 0.36106000000000005, 0.442392, 0.48466200000000004, 0.537491, 0.56933, 0.627322, 0.685034, 0.7378180000000001, 0.8339650000000001, 0.870874, 0.9163190000000001, 0.969473, 1.04154, 1.097621, 1.161693, 1.200666, 1.253796, 1.2688270000000001, 1.3252550000000003, 1.3805110000000003, 1.4558970000000002, 1.565118, 1.632291, 1.692651, 1.774928, 1.8475550000000003, 1.9386199999999998, 2.009713, 2.039035, 2.101874, 2.16435, 2.247446, 2.345321, 2.3829089999999997, 2.4687820000000005, 2.5347060000000003, 2.597025, 2.653635, 2.731156, 2.7936360000000002, 2.881794, 2.966351, 3.0423590000000003, 3.112817, 3.1775560000000005, 3.2645250000000003, 3.3426180000000008, 3.4583200000000005, 3.514360000000001, 3.591141000000001, 3.6465730000000005, 3.7506340000000007, 3.8355650000000003, 3.9212180000000005, 4.033590000000001, 4.137039000000001, 4.246348, 4.344341000000001, 4.41701, 4.506963000000001, 4.6220550000000005, 4.683051000000001, 4.756806000000001, 4.859977000000001, 4.986472000000001, 5.066361000000001, 5.121749, 5.1942520000000005, 5.295335000000001, 5.4127600000000005, 5.494191000000001, 5.576238000000001, 5.652036, 5.747374, 5.818792, 5.908326000000001, 6.0081500000000005, 6.096605, 6.216123, 6.293006, 6.365722000000001, 6.431549, 6.486897, 6.555701, 6.691449, 6.767183000000001, 6.864876000000001, 6.947955000000001, 6.998488000000001, 7.102359000000001, 7.211358000000001]
[0.0, 0.0, 0.0, 0.0, 0.009612, 0.03155, 0.076763, 0.127055, 0.184216, 0.252879, 0.285068, 0.364922, 0.40036999999999995, 0.448538, 0.480377, 0.538369, 0.596081, 0.648865, 0.7392799999999999, 0.776189, 0.821634, 0.873605, 0.943635, 0.9997159999999999, 1.063788, 1.1027609999999999, 1.149585, 1.164207, 1.220635, 1.2758909999999999, 1.348251, 1.457472, 1.524645, 1.5850049999999998, 1.6672820000000002, 1.7399090000000001, 1.8309739999999999, 1.9020670000000002, 1.9313889999999998, 1.9942280000000001, 2.056704, 2.1398, 2.233549, 2.2696430000000003, 2.352184, 2.418108, 2.480427, 2.537037, 2.614558, 2.677038, 2.7651960000000004, 2.8497529999999998, 2.925761, 2.9953490000000005, 3.0525290000000003, 3.138186, 3.216279, 3.3319810000000007, 3.388021, 3.4648020000000006, 3.5202340000000003, 3.6242950000000005, 3.709226, 3.7948790000000003, 3.9072510000000005, 4.010700000000001, 4.1200090000000005, 4.218002, 4.290671, 4.380624, 4.495716, 4.556712, 4.630467, 4.733638, 4.860133, 4.940022, 4.995410000000001, 5.065015000000001, 5.166098, 5.281549999999999, 5.358899999999999, 5.440947, 5.516745, 5.612082999999999, 5.683501, 5.773035, 5.872859, 5.961314, 6.080832, 6.157715, 6.230430999999999, 6.296258, 6.351605999999999, 6.4204099999999995, 6.556158, 6.631892000000001, 6.729585, 6.812664000000002, 6.863197000000001, 6.967068000000001, 7.076067]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.003151, 0.032728, 0.077091, 0.12454500000000002, 0.19140500000000002, 0.22359400000000001, 0.28961500000000007, 0.32506300000000005, 0.37323100000000003, 0.40507000000000004, 0.4630620000000001, 0.5207740000000001, 0.573558, 0.66217, 0.6982680000000001, 0.7384320000000001, 0.782662, 0.852692, 0.908773, 0.9728450000000001, 1.011818, 1.058642, 1.073264, 1.129692, 1.184948, 1.257308, 1.3665289999999999, 1.4337019999999998, 1.4940619999999998, 1.576339, 1.6489660000000002, 1.7364510000000002, 1.8072100000000002, 1.834708, 1.893104, 1.9528379999999999, 2.035934, 2.12697, 2.163064, 2.2456050000000003, 2.311529, 2.373848, 2.4304580000000002, 2.507979, 2.570459, 2.6586170000000005, 2.7431740000000002, 2.8191820000000005, 2.88877, 2.9459500000000003, 3.031607, 3.1097, 3.2254020000000003, 3.2814420000000006, 3.3582230000000006, 3.4136550000000003, 3.517716, 3.6026469999999997, 3.6883, 3.8006720000000005, 3.9041210000000004, 4.01343, 4.111423, 4.184092000000001, 4.274045, 4.389137, 4.450133, 4.523194999999999, 4.626366, 4.74601, 4.822579, 4.873396, 4.942799999999999, 5.043883, 5.159335, 5.236685, 5.318732, 5.39453, 5.4898679999999995, 5.561286, 5.6508199999999995, 5.750644, 5.839099, 5.958616999999999, 6.0355, 6.108216, 6.174043, 6.229390999999999, 6.298195, 6.433942999999999, 6.509677, 6.60737, 6.690449000000001, 6.740982000000001, 6.8448530000000005, 6.953852]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009921, 0.044549000000000005, 0.092003, 0.14912799999999998, 0.181317, 0.247338, 0.282786, 0.33095399999999997, 0.362793, 0.416036, 0.47374799999999995, 0.523209, 0.610158, 0.6462559999999999, 0.68642, 0.7306499999999999, 0.80068, 0.856761, 0.920833, 0.959806, 1.00663, 1.021252, 1.07768, 1.126229, 1.1972239999999998, 1.306445, 1.373618, 1.433978, 1.516255, 1.5872410000000001, 1.6747039999999997, 1.745463, 1.772961, 1.831357, 1.8910909999999999, 1.974187, 2.065223, 2.101317, 2.1838580000000003, 2.249782, 2.3121009999999997, 2.3687110000000002, 2.446232, 2.508712, 2.59687, 2.680045, 2.752395, 2.8189509999999998, 2.8761309999999995, 2.9617880000000003, 3.039881, 3.155583, 3.211623, 3.288404, 3.3438360000000005, 3.447897, 3.532828, 3.618481, 3.7308530000000006, 3.8326610000000003, 3.94197, 4.039963, 4.1126320000000005, 4.202585, 4.317677, 4.378673, 4.451713, 4.554884, 4.6745280000000005, 4.751097, 4.801914, 4.871318, 4.972401, 5.087853, 5.165203, 5.24725, 5.323048, 5.418386, 5.489804, 5.579338, 5.679162, 5.7676169999999995, 5.887134999999999, 5.964017999999999, 6.036734, 6.102561, 6.157908999999999, 6.226712999999999, 6.360943999999999, 6.436678, 6.534371, 6.61745, 6.667983, 6.771854, 6.880853]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009043, 0.042135000000000006, 0.092643, 0.11843500000000001, 0.180928, 0.216376, 0.261354, 0.28695899999999996, 0.336612, 0.394324, 0.443785, 0.52749, 0.563304, 0.603468, 0.6476979999999999, 0.7177279999999999, 0.773809, 0.833475, 0.867872, 0.912673, 0.927295, 0.9837229999999999, 1.030263, 1.1012579999999998, 1.2104789999999999, 1.2771939999999997, 1.337554, 1.4168519999999998, 1.4877469999999997, 1.5752099999999998, 1.645969, 1.6734669999999998, 1.7318629999999997, 1.7915969999999997, 1.874693, 1.965729, 2.001823, 2.084364, 2.1502879999999998, 2.2126069999999998, 2.2692170000000003, 2.346738, 2.408983, 2.4889599999999996, 2.5675369999999997, 2.639887, 2.7064429999999997, 2.763623, 2.8492799999999994, 2.9273729999999993, 3.0430749999999995, 3.099115, 3.175896, 3.231328, 3.335389, 3.42032, 3.505973, 3.6183449999999997, 3.7166249999999996, 3.8259339999999997, 3.9239269999999995, 3.9965959999999994, 4.086548999999999, 4.2016409999999995, 4.262636999999999, 4.3356770000000004, 4.438848, 4.558491999999999, 4.635060999999999, 4.685878, 4.755281999999999, 4.856364999999999, 4.971816999999999, 5.049166999999999, 5.131213999999999, 5.207011999999999, 5.302349999999999, 5.373767999999999, 5.462199999999998, 5.561227999999999, 5.649682999999999, 5.769200999999999, 5.8460839999999985, 5.918799999999999, 5.982017999999999, 6.031755999999999, 6.0980989999999995, 6.231893999999999, 6.307627999999999, 6.405321, 6.488399999999999, 6.538933, 6.642804, 6.751802999999999]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009687, 0.046477, 0.072269, 0.134762, 0.163443, 0.20147000000000004, 0.22707499999999997, 0.276728, 0.33444, 0.380894, 0.460839, 0.496653, 0.534338, 0.578568, 0.648598, 0.704106, 0.759873, 0.7942699999999999, 0.8390709999999999, 0.8536929999999999, 0.9077, 0.953654, 1.024649, 1.13387, 1.194346, 1.2547059999999999, 1.3340039999999997, 1.404899, 1.4917890000000003, 1.562548, 1.5900459999999998, 1.648442, 1.708176, 1.791272, 1.882308, 1.9184020000000002, 2.000943, 2.0668670000000002, 2.1291860000000002, 2.185032, 2.2579450000000003, 2.3186560000000003, 2.398633, 2.47721, 2.54956, 2.6161160000000003, 2.6732959999999997, 2.758953, 2.837046, 2.952748, 3.008788, 3.0855690000000005, 3.141001, 3.242971, 3.327902, 3.4135549999999997, 3.525927, 3.620059, 3.7293679999999996, 3.827361, 3.9000299999999997, 3.989983, 4.105074999999999, 4.166071, 4.238538, 4.341709000000001, 4.461353, 4.537922, 4.5887389999999995, 4.658143, 4.759226, 4.874677999999999, 4.952027999999999, 5.034075, 5.109873, 5.2052109999999985, 5.276629, 5.358154999999999, 5.457182999999999, 5.545637999999999, 5.665156, 5.742038999999999, 5.814755, 5.877972999999999, 5.9277109999999995, 5.994053999999999, 6.127848999999999, 6.203583, 6.301276, 6.384355, 6.434888, 6.538759, 6.647758]
